LCODE,SITECODE,,SDATE,SECTION,FIELDNAME,VALUE,BROODED,,,,,,,
1,T09,,28-Jun-95,1,2,1,,,1995,6,28,,49,Abundance
1,T06,,29-Jun-95,1,2,2,,,1995,6,29,,49,Abundance
1,T06,,29-Jun-95,12,2,1,,,1995,6,29,,49,Abundance
1,T06,,29-Jun-95,3,2,1,,,1995,6,29,,49,Abundance
1,T06,,29-Jun-95,4,2,1,,,1995,6,29,,49,Abundance
1,T06,,29-Jun-95,8,2,7,,,1995,6,29,,49,Abundance
1,T06,,29-Jun-95,9,2,9,,,1995,6,29,,49,Abundance
1,T06,,29-Jun-95,10,2,1,,,1995,6,29,,49,Abundance
1,T10,,30-Jun-95,15,2,1,,,1995,6,30,,49,Abundance
1,T10,,30-Jun-95,1,2,1,,,1995,6,30,,49,Abundance
1,T10,,30-Jun-95,3,2,1,,,1995,6,30,,49,Abundance
1,T01,,04-Jul-95,3,2,1,,,1995,7,4,,49,Abundance
1,T01,,04-Jul-95,4,2,1,,,1995,7,4,,49,Abundance
1,T01,,04-Jul-95,5,2,1,,,1995,7,4,,49,Abundance
1,T01,,04-Jul-95,7,2,1,,,1995,7,4,,49,Abundance
1,T01,,04-Jul-95,8,2,4,,,1995,7,4,,49,Abundance
1,T01,,04-Jul-95,11,2,2,,,1995,7,4,,49,Abundance
1,T01,,04-Jul-95,2,2,1,,,1995,7,4,,49,Abundance
1,T05,,05-Jul-95,1,2,3,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,3,2,22,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,4,2,7,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,6,2,2,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,7,2,10,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,8,2,5,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,9,2,11,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,12,2,7,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,13,2,6,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,15,2,1,,,1995,7,5,,49,Abundance
1,T05,,05-Jul-95,2,2,3,,,1995,7,5,,49,Abundance
1,T08,,06-Jul-95,7,2,3,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,8,2,1,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,2,2,7,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,3,2,2,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,4,2,10,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,5,2,1,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,6,2,21,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,10,2,16,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,11,2,7,,,1995,7,6,,49,Abundance
1,T08,,06-Jul-95,12,2,2,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,3,2,1,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,4,2,1,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,7,2,1,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,8,2,4,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,9,2,14,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,10,2,1,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,1,2,2,,,1995,7,6,,49,Abundance
1,T06,,06-Jul-95,2,2,2,,,1995,7,6,,49,Abundance
1,T10,,06-Jul-95,1,2,2,,,1995,7,6,,49,Abundance
1,T10,,06-Jul-95,2,2,1,,,1995,7,6,,49,Abundance
1,T07,,10-Jul-95,5,2,1,,,1995,7,10,,49,Abundance
1,T08,,11-Jul-95,12,2,3,,,1995,7,11,,49,Abundance
1,T08,,11-Jul-95,3,2,4,,,1995,7,11,,49,Abundance
1,T08,,11-Jul-95,4,2,2,,,1995,7,11,,49,Abundance
1,T08,,11-Jul-95,7,2,1,,,1995,7,11,,49,Abundance
1,T08,,11-Jul-95,10,2,6,,,1995,7,11,,49,Abundance
1,T08,,11-Jul-95,11,2,16,,,1995,7,11,,49,Abundance
1,T08,,11-Jul-95,2,2,7,,,1995,7,11,,49,Abundance
1,T01,,12-Jul-95,4,2,2,,,1995,7,12,,49,Abundance
1,T01,,12-Jul-95,5,2,1,,,1995,7,12,,49,Abundance
1,T01,,12-Jul-95,8,2,2,,,1995,7,12,,49,Abundance
1,T01,,12-Jul-95,9,2,1,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,7,2,2,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,8,2,2,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,9,2,3,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,11,2,1,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,12,2,9,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,4,2,1,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,13,2,6,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,15,2,11,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,1,2,1,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,2,2,5,,,1995,7,12,,49,Abundance
1,T05,,12-Jul-95,3,2,5,,,1995,7,12,,49,Abundance
1,T06,,13-Jul-95,12,2,1,,,1995,7,13,,49,Abundance
1,T06,,13-Jul-95,3,2,1,,,1995,7,13,,49,Abundance
1,T06,,13-Jul-95,4,2,1,,,1995,7,13,,49,Abundance
1,T06,,13-Jul-95,5,2,1,,,1995,7,13,,49,Abundance
1,T06,,13-Jul-95,8,2,5,,,1995,7,13,,49,Abundance
1,T06,,13-Jul-95,10,2,2,,,1995,7,13,,49,Abundance
1,T10,,13-Jul-95,9,2,1,,,1995,7,13,,49,Abundance
1,T08,,17-Jul-95,6,2,7,,,1995,7,17,,49,Abundance
1,T01,,17-Jul-95,8,2,1,,,1995,7,17,,49,Abundance
1,T01,,17-Jul-95,4,2,1,,,1995,7,17,,49,Abundance
1,T09,,17-Jul-95,3,2,1,,,1995,7,17,,49,Abundance
1,T08,,17-Jul-95,10,2,2,,,1995,7,17,,49,Abundance
1,T08,,17-Jul-95,11,2,10,,,1995,7,17,,49,Abundance
1,T08,,17-Jul-95,12,2,1,,,1995,7,17,,49,Abundance
1,T08,,17-Jul-95,1,2,1,,,1995,7,17,,49,Abundance
1,T08,,17-Jul-95,2,2,4,,,1995,7,17,,49,Abundance
1,T08,,17-Jul-95,4,2,3,,,1995,7,17,,49,Abundance
2,T04,,19-Jul-95,4,2,1,,,1995,7,19,,49,Abundance
1,T03,,19-Jul-95,4,2,1,,,1995,7,19,,49,Abundance
2,T02,,19-Jul-95,2,2,1,,,1995,7,19,,49,Abundance
1,T05,,20-Jul-95,3,2,4,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,4,2,1,,,1995,7,20,,49,Abundance
1,T06,,20-Jul-95,10,2,2,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,8,2,1,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,9,2,1,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,12,2,3,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,13,2,2,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,14,2,1,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,15,2,2,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,1,2,3,,,1995,7,20,,49,Abundance
1,T05,,20-Jul-95,2,2,1,,,1995,7,20,,49,Abundance
1,T06,,20-Jul-95,1,2,1,,,1995,7,20,,49,Abundance
1,T06,,20-Jul-95,2,2,1,,,1995,7,20,,49,Abundance
1,T06,,20-Jul-95,3,2,9,,,1995,7,20,,49,Abundance
1,T06,,20-Jul-95,8,2,2,,,1995,7,20,,49,Abundance
1,T06,,20-Jul-95,9,2,4,,,1995,7,20,,49,Abundance
1,T10,,20-Jul-95,9,2,1,,,1995,7,20,,49,Abundance
1,T07,,21-Jul-95,2,2,1,,,1995,7,21,,49,Abundance
1,T07,,21-Jul-95,6,2,1,,,1995,7,21,,49,Abundance
1,T01,,24-Jul-95,5,2,3,,,1995,7,24,,49,Abundance
1,T01,,24-Jul-95,12,2,1,,,1995,7,24,,49,Abundance
1,T05,,24-Jul-95,1,2,3,,,1995,7,24,,49,Abundance
1,T02,,24-Jul-95,5,2,2,,,1995,7,24,,49,Abundance
1,T02,,24-Jul-95,7,2,1,,,1995,7,24,,49,Abundance
1,T02,,24-Jul-95,10,2,2,,,1995,7,24,,49,Abundance
1,T02,,24-Jul-95,11,2,1,,,1995,7,24,,49,Abundance
1,T05,,24-Jul-95,12,2,1,,,1995,7,24,,49,Abundance
1,T05,,24-Jul-95,13,2,2,,,1995,7,24,,49,Abundance
1,T05,,24-Jul-95,8,2,2,,,1995,7,24,,49,Abundance
1,T08,,24-Jul-95,2,2,3,,,1995,7,24,,49,Abundance
1,T08,,24-Jul-95,11,2,1,,,1995,7,24,,49,Abundance
1,T08,,24-Jul-95,12,2,2,,,1995,7,24,,49,Abundance
1,T05,,24-Jul-95,15,2,3,,,1995,7,24,,49,Abundance
1,T05,,24-Jul-95,3,2,9,,,1995,7,24,,49,Abundance
1,T06,,25-Jul-95,10,2,5,,,1995,7,25,,49,Abundance
1,T07,,25-Jul-95,6,2,1,,,1995,7,25,,49,Abundance
1,T06,,25-Jul-95,1,2,2,,,1995,7,25,,49,Abundance
1,T06,,25-Jul-95,2,2,2,,,1995,7,25,,49,Abundance
2,T04,,25-Jul-95,1,2,2,,,1995,7,25,,49,Abundance
2,T04,,25-Jul-95,4,2,3,,,1995,7,25,,49,Abundance
1,T04,,26-Jul-95,10,2,1,,,1995,7,26,,49,Abundance
1,T02,,31-Jul-95,7,2,1,,,1995,7,31,,49,Abundance
1,T02,,31-Jul-95,10,2,4,,,1995,7,31,,49,Abundance
1,T02,,31-Jul-95,11,2,1,,,1995,7,31,,49,Abundance
1,T05,,31-Jul-95,3,2,1,,,1995,7,31,,49,Abundance
1,T05,,31-Jul-95,13,2,5,,,1995,7,31,,49,Abundance
1,T07,,31-Jul-95,1,2,2,,,1995,7,31,,49,Abundance
1,T07,,31-Jul-95,2,2,1,,,1995,7,31,,49,Abundance
1,T08,,01-Aug-95,13,2,1,,,1995,8,1,,49,Abundance
1,T08,,01-Aug-95,2,2,1,,,1995,8,1,,49,Abundance
1,T04,,02-Aug-95,10,2,1,,,1995,8,2,,49,Abundance
2,T04,,02-Aug-95,1,2,5,,,1995,8,2,,49,Abundance
2,T04,,02-Aug-95,4,2,1,,,1995,8,2,,49,Abundance
1,T09,,05-Aug-95,1,2,4,,,1995,8,5,,49,Abundance
2,T04,,06-Aug-95,1,2,3,,,1995,8,6,,49,Abundance
1,T05,,07-Aug-95,15,2,7,,,1995,8,7,,49,Abundance
1,T05,,07-Aug-95,12,2,1,,,1995,8,7,,49,Abundance
1,T05,,07-Aug-95,13,2,4,,,1995,8,7,,49,Abundance
1,T05,,07-Aug-95,1,2,13,,,1995,8,7,,49,Abundance
1,T05,,07-Aug-95,3,2,4,,,1995,8,7,,49,Abundance
1,T07,,08-Aug-95,1,2,1,,,1995,8,8,,49,Abundance
2,T02,,08-Aug-95,2,2,1,,,1995,8,8,,49,Abundance
2,T02,,08-Aug-95,3,2,1,,,1995,8,8,,49,Abundance
2,T02,,08-Aug-95,4,2,1,,,1995,8,8,,49,Abundance
1,T02,,08-Aug-95,3,2,1,,,1995,8,8,,49,Abundance
1,T02,,08-Aug-95,4,2,1,,,1995,8,8,,49,Abundance
1,T02,,08-Aug-95,10,2,9,,,1995,8,8,,49,Abundance
1,T02,,08-Aug-95,11,2,2,,,1995,8,8,,49,Abundance
1,T01,,08-Aug-95,8,2,1,,,1995,8,8,,49,Abundance
1,T07,,08-Aug-95,2,2,2,,,1995,8,8,,49,Abundance
1,T10,,09-Aug-95,4,2,1,,,1995,8,9,,49,Abundance
1,T10,,09-Aug-95,8,2,1,,,1995,8,9,,49,Abundance
1,T10,,09-Aug-95,15,2,1,,,1995,8,9,,49,Abundance
1,T08,,11-Aug-95,7,2,2,,,1995,8,11,,49,Abundance
1,T08,,11-Aug-95,8,2,1,,,1995,8,11,,49,Abundance
1,T08,,11-Aug-95,11,2,2,,,1995,8,11,,49,Abundance
1,T08,,11-Aug-95,12,2,3,,,1995,8,11,,49,Abundance
1,T09,,12-Aug-95,1,2,2,,,1995,8,12,,49,Abundance
1,T05,,14-Aug-95,15,2,11,,,1995,8,14,,49,Abundance
1,T05,,14-Aug-95,1,2,9,,,1995,8,14,,49,Abundance
1,T05,,14-Aug-95,2,2,1,,,1995,8,14,,49,Abundance
1,T05,,14-Aug-95,3,2,4,,,1995,8,14,,49,Abundance
1,T08,,14-Aug-95,11,2,6,,,1995,8,14,,49,Abundance
1,T08,,14-Aug-95,12,2,1,,,1995,8,14,,49,Abundance
1,T08,,14-Aug-95,13,2,1,,,1995,8,14,,49,Abundance
1,T08,,14-Aug-95,2,2,2,,,1995,8,14,,49,Abundance
1,T08,,14-Aug-95,4,2,2,,,1995,8,14,,49,Abundance
1,T08,,14-Aug-95,6,2,1,,,1995,8,14,,49,Abundance
1,T08,,14-Aug-95,7,2,1,,,1995,8,14,,49,Abundance
1,T05,,14-Aug-95,9,2,1,,,1995,8,14,,49,Abundance
1,T05,,14-Aug-95,10,2,1,,,1995,8,14,,49,Abundance
1,T05,,14-Aug-95,11,2,1,,,1995,8,14,,49,Abundance
1,T05,,14-Aug-95,13,2,15,,,1995,8,14,,49,Abundance
1,T07,,15-Aug-95,1,2,2,,,1995,8,15,,49,Abundance
1,T07,,15-Aug-95,5,2,1,,,1995,8,15,,49,Abundance
2,T04,,15-Aug-95,4,2,1,,,1995,8,15,,49,Abundance
1,T02,,15-Aug-95,10,2,3,,,1995,8,15,,49,Abundance
1,T02,,15-Aug-95,3,2,1,,,1995,8,15,,49,Abundance
1,T02,,15-Aug-95,8,2,2,,,1995,8,15,,49,Abundance
1,T04,,16-Aug-95,7,2,1,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,8,2,1,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,9,2,3,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,11,2,1,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,12,2,1,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,13,2,7,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,15,2,3,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,1,2,13,,,1995,8,16,,49,Abundance
1,T05,,16-Aug-95,3,2,5,,,1995,8,16,,49,Abundance
1,T05,,21-Aug-95,15,2,2,,,1995,8,21,,49,Abundance
1,T05,,21-Aug-95,1,2,6,,,1995,8,21,,49,Abundance
1,T05,,21-Aug-95,3,2,1,,,1995,8,21,,49,Abundance
1,T08,,21-Aug-95,2,2,3,,,1995,8,21,,49,Abundance
1,T06,,21-Aug-95,7,2,1,,,1995,8,21,,49,Abundance
1,T05,,21-Aug-95,10,2,1,,,1995,8,21,,49,Abundance
1,T05,,21-Aug-95,13,2,3,,,1995,8,21,,49,Abundance
1,T03,,22-Aug-95,4,2,1,,,1995,8,22,,49,Abundance
1,T04,,23-Aug-95,9,2,1,,,1995,8,23,,49,Abundance
1,T04,,23-Aug-95,2,2,1,,,1995,8,23,,49,Abundance
1,T09,,30-Aug-95,1,2,1,,,1995,8,30,,49,Abundance
1,T05,,30-Aug-95,13,2,1,,,1995,8,30,,49,Abundance
1,T05,,30-Aug-95,1,2,4,,,1995,8,30,,49,Abundance
1,T05,,30-Aug-95,2,2,1,,,1995,8,30,,49,Abundance
1,T10,,01-Sep-95,5,2,1,,,1995,9,1,,49,Abundance
1,T05,,05-Sep-95,1,2,2,,,1995,9,5,,49,Abundance
1,T08,,11-Sep-95,11,2,1,,,1995,9,11,,49,Abundance
1,T05,,11-Sep-95,8,2,2,,,1995,9,11,,49,Abundance
1,T05,,11-Sep-95,10,2,1,,,1995,9,11,,49,Abundance
1,T05,,11-Sep-95,7,2,1,,,1995,9,11,,49,Abundance
1,T05,,11-Sep-95,1,2,6,,,1995,9,11,,49,Abundance
1,T05,,11-Sep-95,2,2,1,,,1995,9,11,,49,Abundance
1,T04,,13-Sep-95,1,2,1,,,1995,9,13,,49,Abundance
1,T04,,13-Sep-95,2,2,1,,,1995,9,13,,49,Abundance
2,T04,,13-Sep-95,1,2,1,,,1995,9,13,,49,Abundance
2,T04,,13-Sep-95,4,2,1,,,1995,9,13,,49,Abundance
2,T04,,13-Sep-95,5,2,2,,,1995,9,13,,49,Abundance
1,T02,,18-Sep-95,5,2,1,,,1995,9,18,,49,Abundance
1,T05,,20-Sep-95,1,2,5,,,1995,9,20,,49,Abundance
1,T05,,20-Sep-95,2,2,1,,,1995,9,20,,49,Abundance
1,T05,,20-Sep-95,7,2,1,,,1995,9,20,,49,Abundance
1,T04,,20-Sep-95,6,2,1,,,1995,9,20,,49,Abundance
2,T04,,20-Sep-95,4,2,1,,,1995,9,20,,49,Abundance
2,T04,,20-Sep-95,5,2,2,,,1995,9,20,,49,Abundance
1,T05,,21-Sep-95,1,2,2,,,1995,9,21,,49,Abundance
1,T02,,09-Apr-96,6,2,1,,,1996,4,9,,49,Abundance
1,T05,,11-Apr-96,6,2,2,,,1996,4,11,,49,Abundance
1,T05,,11-Apr-96,7,2,1,,,1996,4,11,,49,Abundance
1,T05,,11-Apr-96,9,2,1,,,1996,4,11,,49,Abundance
1,T05,,11-Apr-96,12,2,1,,,1996,4,11,,49,Abundance
1,T08,,11-Apr-96,2,2,2,,,1996,4,11,,49,Abundance
1,T08,,11-Apr-96,3,2,1,,,1996,4,11,,49,Abundance
1,T08,,11-Apr-96,4,2,1,,,1996,4,11,,49,Abundance
1,T08,,11-Apr-96,7,2,1,,,1996,4,11,,49,Abundance
1,T08,,11-Apr-96,8,2,1,,,1996,4,11,,49,Abundance
1,T05,,11-Apr-96,1,2,1,,,1996,4,11,,49,Abundance
1,T05,,11-Apr-96,4,2,1,,,1996,4,11,,49,Abundance
1,T06,,15-Apr-96,2,2,1,,,1996,4,15,,49,Abundance
1,T06,,15-Apr-96,8,2,1,,,1996,4,15,,49,Abundance
1,T05,,24-Apr-96,6,2,1,,,1996,4,24,,49,Abundance
1,T05,,24-Apr-96,3,2,1,,,1996,4,24,,49,Abundance
1,T08,,25-Apr-96,3,2,2,,,1996,4,25,,49,Abundance
1,T08,,25-Apr-96,4,2,1,,,1996,4,25,,49,Abundance
1,T08,,25-Apr-96,10,2,1,,,1996,4,25,,49,Abundance
1,T02,,25-Apr-96,11,2,1,,,1996,4,25,,49,Abundance
1,T08,,25-Apr-96,2,2,2,,,1996,4,25,,49,Abundance
1,T05,,26-Apr-96,3,2,1,,,1996,4,26,,49,Abundance
1,T05,,26-Apr-96,4,2,1,,,1996,4,26,,49,Abundance
1,T05,,26-Apr-96,6,2,6,,,1996,4,26,,49,Abundance
1,T05,,26-Apr-96,7,2,1,,,1996,4,26,,49,Abundance
1,T05,,26-Apr-96,9,2,3,,,1996,4,26,,49,Abundance
1,T05,,26-Apr-96,12,2,1,,,1996,4,26,,49,Abundance
1,T01,,30-Apr-96,7,2,2,,,1996,4,30,,49,Abundance
1,T01,,30-Apr-96,4,2,2,,,1996,4,30,,49,Abundance
1,T08,,06-May-96,2,2,6,,,1996,5,6,,49,Abundance
1,T08,,06-May-96,3,2,5,,,1996,5,6,,49,Abundance
1,T05,,06-May-96,6,2,1,,,1996,5,6,,49,Abundance
1,T05,,06-May-96,7,2,1,,,1996,5,6,,49,Abundance
1,T05,,06-May-96,9,2,2,,,1996,5,6,,49,Abundance
1,T05,,06-May-96,3,2,4,,,1996,5,6,,49,Abundance
1,T05,,06-May-96,4,2,1,,,1996,5,6,,49,Abundance
1,T06,,07-May-96,8,2,1,,,1996,5,7,,49,Abundance
1,T05,,07-May-96,2,2,1,,,1996,5,7,,49,Abundance
1,T05,,07-May-96,3,2,5,,,1996,5,7,,49,Abundance
1,T08,,13-May-96,2,2,5,,,1996,5,13,,49,Abundance
1,T08,,13-May-96,3,2,8,,,1996,5,13,,49,Abundance
1,T08,,13-May-96,4,2,1,,,1996,5,13,,49,Abundance
1,T08,,13-May-96,6,2,1,,,1996,5,13,,49,Abundance
1,T08,,13-May-96,9,2,3,,,1996,5,13,,49,Abundance
1,T08,,13-May-96,10,2,4,,,1996,5,13,,49,Abundance
1,T08,,13-May-96,11,2,3,,,1996,5,13,,49,Abundance
1,T08,,13-May-96,12,2,2,,,1996,5,13,,49,Abundance
1,T01,,13-May-96,4,2,5,,,1996,5,13,,49,Abundance
1,T01,,13-May-96,7,2,2,,,1996,5,13,,49,Abundance
1,T06,,14-May-96,12,2,1,,,1996,5,14,,49,Abundance
1,T06,,14-May-96,1,2,2,,,1996,5,14,,49,Abundance
1,T06,,14-May-96,2,2,2,,,1996,5,14,,49,Abundance
1,T06,,14-May-96,6,2,1,,,1996,5,14,,49,Abundance
1,T06,,14-May-96,8,2,1,,,1996,5,14,,49,Abundance
1,T06,,14-May-96,9,2,2,,,1996,5,14,,49,Abundance
1,T06,,14-May-96,10,2,2,,,1996,5,14,,49,Abundance
1,T05,,15-May-96,3,2,1,,,1996,5,15,,49,Abundance
1,T05,,15-May-96,6,2,1,,,1996,5,15,,49,Abundance
1,T05,,15-May-96,9,2,1,,,1996,5,15,,49,Abundance
1,T01,,20-May-96,4,2,2,,,1996,5,20,,49,Abundance
1,T08,,21-May-96,3,2,1,,,1996,5,21,,49,Abundance
1,T08,,21-May-96,10,2,3,,,1996,5,21,,49,Abundance
1,T08,,21-May-96,11,2,3,,,1996,5,21,,49,Abundance
1,T08,,21-May-96,2,2,2,,,1996,5,21,,49,Abundance
1,T05,,27-May-96,6,2,2,,,1996,5,27,,49,Abundance
1,T02,,29-May-96,7,2,1,,,1996,5,29,,49,Abundance
1,T05,,30-May-96,1,2,1,,,1996,5,30,,49,Abundance
1,T01,,30-May-96,4,2,3,,,1996,5,30,,49,Abundance
1,T01,,30-May-96,7,2,1,,,1996,5,30,,49,Abundance
1,T01,,30-May-96,8,2,1,,,1996,5,30,,49,Abundance
1,T01,,30-May-96,10,2,1,,,1996,5,30,,49,Abundance
1,T08,,30-May-96,3,2,1,,,1996,5,30,,49,Abundance
1,T08,,30-May-96,4,2,1,,,1996,5,30,,49,Abundance
1,T06,,30-May-96,1,2,1,,,1996,5,30,,49,Abundance
1,T06,,30-May-96,3,2,3,,,1996,5,30,,49,Abundance
1,T05,,30-May-96,6,2,2,,,1996,5,30,,49,Abundance
1,T05,,30-May-96,7,2,2,,,1996,5,30,,49,Abundance
1,T05,,30-May-96,8,2,1,,,1996,5,30,,49,Abundance
1,T05,,30-May-96,12,2,2,,,1996,5,30,,49,Abundance
1,T06,,03-Jun-96,12,2,1,,,1996,6,3,,49,Abundance
1,T08,,03-Jun-96,2,2,2,,,1996,6,3,,49,Abundance
1,T08,,03-Jun-96,4,2,1,,,1996,6,3,,49,Abundance
1,T06,,03-Jun-96,2,2,1,,,1996,6,3,,49,Abundance
1,T06,,03-Jun-96,3,2,3,,,1996,6,3,,49,Abundance
1,T06,,03-Jun-96,8,2,2,,,1996,6,3,,49,Abundance
1,T05,,05-Jun-96,8,2,2,,,1996,6,5,,49,Abundance
1,T05,,05-Jun-96,9,2,1,,,1996,6,5,,49,Abundance
1,T05,,05-Jun-96,11,2,5,,,1996,6,5,,49,Abundance
2,T04,,05-Jun-96,2,2,1,,,1996,6,5,,49,Abundance
2,T04,,05-Jun-96,4,2,1,,,1996,6,5,,49,Abundance
1,T01,,06-Jun-96,8,2,1,,,1996,6,6,,49,Abundance
1,T08,,12-Jun-96,2,2,2,,,1996,6,12,,49,Abundance
1,T08,,12-Jun-96,11,2,1,,,1996,6,12,,49,Abundance
1,T03,,13-Jun-96,1,2,1,,,1996,6,13,,49,Abundance
1,T01,,13-Jun-96,7,2,1,,,1996,6,13,,49,Abundance
1,T07,,14-Jun-96,1,2,2,,,1996,6,14,,49,Abundance
1,T01,,17-Jun-96,4,2,1,,,1996,6,17,,49,Abundance
1,T03,,18-Jun-96,1,2,1,,,1996,6,18,,49,Abundance
1,T06,,25-Jun-96,4,2,1,,,1996,6,25,,49,Abundance
1,T01,,25-Jun-96,4,2,1,,,1996,6,25,,49,Abundance
1,T05,,27-Jun-96,13,2,1,,,1996,6,27,,49,Abundance
1,T05,,27-Jun-96,1,2,3,,,1996,6,27,,49,Abundance
1,T05,,27-Jun-96,2,2,1,,,1996,6,27,,49,Abundance
1,T05,,27-Jun-96,7,2,1,,,1996,6,27,,49,Abundance
1,T05,,27-Jun-96,9,2,1,,,1996,6,27,,49,Abundance
1,T05,,27-Jun-96,12,2,1,,,1996,6,27,,49,Abundance
1,T09,,30-Jun-96,1,2,1,,,1996,6,30,,49,Abundance
1,T08,,04-Jul-96,8,2,1,,,1996,7,4,,49,Abundance
1,T08,,04-Jul-96,10,2,2,,,1996,7,4,,49,Abundance
1,T08,,04-Jul-96,11,2,2,,,1996,7,4,,49,Abundance
1,T08,,04-Jul-96,3,2,1,,,1996,7,4,,49,Abundance
1,T08,,04-Jul-96,4,2,1,,,1996,7,4,,49,Abundance
1,T08,,04-Jul-96,6,2,2,,,1996,7,4,,49,Abundance
1,T06,,05-Jul-96,9,2,3,,,1996,7,5,,49,Abundance
1,T05,,05-Jul-96,12,2,1,,,1996,7,5,,49,Abundance
1,T05,,05-Jul-96,3,2,3,,,1996,7,5,,49,Abundance
1,T09,,05-Jul-96,1,2,1,,,1996,7,5,,49,Abundance
1,T06,,05-Jul-96,2,2,3,,,1996,7,5,,49,Abundance
1,T06,,05-Jul-96,3,2,3,,,1996,7,5,,49,Abundance
1,T06,,05-Jul-96,8,2,1,,,1996,7,5,,49,Abundance
1,T05,,08-Jul-96,3,2,4,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,8,2,1,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,9,2,2,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,10,2,5,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,11,2,2,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,12,2,1,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,13,2,14,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,15,2,1,,,1996,7,8,,49,Abundance
1,T01,,08-Jul-96,4,2,2,,,1996,7,8,,49,Abundance
1,T05,,08-Jul-96,2,2,3,,,1996,7,8,,49,Abundance
1,T02,,09-Jul-96,10,2,1,,,1996,7,9,,49,Abundance
1,T05,,10-Jul-96,10,2,3,,,1996,7,10,,49,Abundance
1,T05,,10-Jul-96,2,2,4,,,1996,7,10,,49,Abundance
1,T05,,10-Jul-96,3,2,16,,,1996,7,10,,49,Abundance
1,T05,,10-Jul-96,7,2,2,,,1996,7,10,,49,Abundance
1,T05,,10-Jul-96,8,2,6,,,1996,7,10,,49,Abundance
1,T05,,10-Jul-96,9,2,6,,,1996,7,10,,49,Abundance
1,T08,,10-Jul-96,6,2,3,,,1996,7,10,,49,Abundance
1,T08,,10-Jul-96,10,2,4,,,1996,7,10,,49,Abundance
1,T08,,10-Jul-96,11,2,1,,,1996,7,10,,49,Abundance
1,T08,,10-Jul-96,12,2,2,,,1996,7,10,,49,Abundance
1,T06,,10-Jul-96,3,2,1,,,1996,7,10,,49,Abundance
1,T06,,10-Jul-96,7,2,2,,,1996,7,10,,49,Abundance
1,T06,,10-Jul-96,8,2,1,,,1996,7,10,,49,Abundance
